ID	DOCULECT	DATASET	CONCEPT	CONCEPT_IN_SOURCE	CONCEPT_ID	VALUE	FORM	TOKENS	PAGES
3464	Ratanchha	Chamling	104.	child	child	jatsha	jatsha	j a tsh a	96
3465	Balamta	Chamling	104.	child	child	jatsha	jatsha	j a tsh a	96
3466	Aaptar	Chamling	104.	child	child	jatsha	jatsha	j a tsh a	96
4517	Chaudhari Tole	Chintang	104.	child	child	cha	cha	ch a	130
4518	Mulgaun	Chintang	104.	child	child	chawa	chawa	ch a w a	130
4519	Nangchhuwa	Chintang	104.	child	child	cha	cha	ch a	130
4520	Mangthana	Chintang	104.	child	child	achawa	achawa	a ch a w a	130
4521	Chambak	Chintang	104.	child	child	cha	cha	ch a	130
5164	Barbhanjyang	Chulung	104.	child	child	piccha	piccha	p i c ch a	116
5165	Gairi	Chulung	104.	child	child	piccha	piccha	p i c ch a	116
5166	Pakha	Chulung	104.	child	child	piccha	piccha	p i c ch a	116
5167	Pokla	Chulung	104.	child	child	piccha	piccha	p i c ch a	116
5168	Suke-ahal	Chulung	104.	child	child	piccha	piccha	p i c ch a	116
6230	Dhimal West	Dhimal	104.	child	child	dzamal	dzamal	dz a m a l	95
6231	Dhimal East	Dhimal	104.	child	child	nunu	nunu	n u n u	95
6964	Bartole	Dulung	104.	child	child	tsha	tsha	tsh a	91
6965	Dandatole	Dulung	104.	child	child	tsha	tsha	tsh a	91
6966	Tharpu	Dulung	104.	child	child	tsha	tsha	tsh a	91
6967	Chaukibari	Dulung	104.	child	child	apa	apa	a p a	91
6968	Bastim	Dulung	104.	child	child	tsha	tsha	tsh a	91
8074	Mandre	Ghale-Gurung	104.	child	child	pidzʌ	pidzʌ	p i dz ʌ	65
8075	Barpak1	Ghale-Gurung	104.	child	child	bidzʌ	bidzʌ	b i dz ʌ	65
8076	Brpak2 (Ghale)	Ghale-Gurung	104.	child	child	pidzʌ/pudzʌ	pidzʌ	p i dz ʌ	65
8077	Brpak2 (Ghale)	Ghale-Gurung	104.	child	child	pidzʌ/pudzʌ	pudzʌ	p u dz ʌ	65
8078	Laprak	Ghale-Gurung	104.	child	child	tˢʌ	tˢʌ	tˢ ʌ	65
8079	Gumda	Ghale-Gurung	104.	child	child	pisʌ	pisʌ	p i s ʌ	65
9187	Sirubari	Gurung	104.	child	child	kolome	kolome	k o l o m e	76
9188	Pokhara	Gurung	104.	child	child	kolo	kolo	k o l o	76
9189	Sikles	Gurung	104.	child	child	kʌla	kʌla	k ʌ l a	76
9190	Khasur	Gurung	104.	child	child	kolme	kolme	k o l m e	76
9191	Bhujung	Gurung	104.	child	child	kolo	kolo	k o l o	76
10212	Sikri	Jirel	104.	child	child	phidza	phidza	ph i dz a	84
10213	Kharoban	Jirel	104.	child	child	phidza	phidza	ph i dz a	84
10214	Chhetrapa	Jirel	104.	child	child	phidza	phidza	ph i dz a	84
10215	Yarsa	Jirel	104.	child	child	phidza	phidza	ph i dz a	84
522	Santang	Athpahariya	105.	father	father	apa	apa	a p a	101
523	Tekunala	Athpahariya	105.	father	father	apa	apa	a p a	101
524	Guthitar	Athpahariya	105.	father	father	apa	apa	a p a	101
525	Khalde	Athpahariya	105.	father	father	apa	apa	a p a	101
526	Hatiya /Dhan kuta Bazaar	Athpahariya	105.	father	father	apa	apa	a p a	101
1574	Khoku, Dhankuta	Bantawa	105.	father	father	apa	apa	a p a	142
1575	Lungin (Hatuwa)	Bantawa	105.	father	father	pa	pa	p a	142
1576	Thidingkha, (Amchok)	Bantawa	105.	father	father	pa	pa	p a	142
1577	Timma, Rimchim	Bantawa	105.	father	father	apa, papa	apa	a p a	142
1578	Timma, Rimchim	Bantawa	105.	father	father	apa, papa	papa	p a p a	142
1579	Okhre, Khena	Bantawa	105.	father	father	papa	papa	p a p a	142
2526	Belhara	Belhare	105.	father	father	apa	apa	a p a	90
2527	Piple	Belhare	105.	father	father	apa	apa	a p a	90
2528	Guthitar	Belhare	105.	father	father	apa	apa	a p a	90
2529	Rudra bari	Belhare	105.	father	father	apa	apa	a p a	90
3467	Hadunge	Chamling	105.	father	father	papa	papa	p a p a	96
3468	Halesi	Chamling	105.	father	father	papa	papa	p a p a	96
3469	Ratanchha	Chamling	105.	father	father	papa	papa	p a p a	96
3470	Balamta	Chamling	105.	father	father	papa	papa	p a p a	96
3471	Aaptar	Chamling	105.	father	father	papa	papa	p a p a	96
4522	Chaudhari Tole	Chintang	105.	father	father	apa	apa	a p a	130
4523	Mulgaun	Chintang	105.	father	father	apa	apa	a p a	130
4524	Nangchhuwa	Chintang	105.	father	father	apa	apa	a p a	130
4525	Mangthana	Chintang	105.	father	father	apa	apa	a p a	130
4526	Chambak	Chintang	105.	father	father	apa	apa	a p a	130
5279	Barbhanjyang	Chulung	105.	father	father	apa	apa	a p a	117
5280	Gairi	Chulung	105.	father	father	apa	apa	a p a	117
5281	Pakha	Chulung	105.	father	father	apa	apa	a p a	117
5282	Pokla	Chulung	105.	father	father	apa	apa	a p a	117
5283	Suke-ahal	Chulung	105.	father	father	apa	apa	a p a	117
6232	Dhimal West	Dhimal	105.	father	father	aba	aba	a b a	95
6233	Dhimal East	Dhimal	105.	father	father	aba	aba	a b a	95
6969	Bartole	Dulung	105.	father	father	apa	apa	a p a	91
6970	Dandatole	Dulung	105.	father	father	pa	pa	p a	91
6971	Tharpu	Dulung	105.	father	father	apa	apa	a p a	91
6972	Chaukibari	Dulung	105.	father	father	ama	ama	a m a	91
6973	Bastim	Dulung	105.	father	father	papa	papa	p a p a	91
8080	Mandre	Ghale-Gurung	105.	father	father	pʌ	pʌ	p ʌ	65
8081	Barpak1	Ghale-Gurung	105.	father	father	bai/pʌ	bai	b ai	65
8082	Barpak1	Ghale-Gurung	105.	father	father	bai/pʌ	pʌ	p ʌ	65
8083	Brpak2 (Ghale)	Ghale-Gurung	105.	father	father	pai/bai	pai	p ai	65
8084	Brpak2 (Ghale)	Ghale-Gurung	105.	father	father	pai/bai	bai	b ai	65
8085	Laprak	Ghale-Gurung	105.	father	father	pʌ/bai/poe	pʌ	p ʌ	65
8086	Laprak	Ghale-Gurung	105.	father	father	pʌ/bai/poe	bai	b ai	65
8087	Laprak	Ghale-Gurung	105.	father	father	pʌ/bai/poe	poe	p oe	65
8088	Gumda	Ghale-Gurung	105.	father	father	pʌ	pʌ	p ʌ	65
9192	Sirubari	Gurung	105.	father	father	apa	apa	a p a	76
9193	Pokhara	Gurung	105.	father	father	aba	aba	a b a	76
9194	Sikles	Gurung	105.	father	father	apa	apa	a p a	76
9195	Khasur	Gurung	105.	father	father	bau	bau	b au	76
9196	Bhujung	Gurung	105.	father	father	ba	ba	b a	76
10216	Sikri	Jirel	105.	father	father	aba	aba	a b a	84
10217	Kharoban	Jirel	105.	father	father	aba	aba	a b a	84
10218	Chhetrapa	Jirel	105.	father	father	aba	aba	a b a	84
10219	Yarsa	Jirel	105.	father	father	aba	aba	a b a	84
527	Santang	Athpahariya	106.	mother	mother	ama	ama	a m a	101
528	Tekunala	Athpahariya	106.	mother	mother	ama	ama	a m a	101
529	Guthitar	Athpahariya	106.	mother	mother	ama	ama	a m a	101
530	Khalde	Athpahariya	106.	mother	mother	ama	ama	a m a	101
531	Hatiya /Dhan kuta Bazaar	Athpahariya	106.	mother	mother	ama	ama	a m a	101
1580	Khoku, Dhankuta	Bantawa	106.	mother	mother	ama	ama	a m a	142
1581	Lungin (Hatuwa)	Bantawa	106.	mother	mother	ma	ma	m a	142
1582	Thidingkha, (Amchok)	Bantawa	106.	mother	mother	ma	ma	m a	142
1583	Timma, Rimchim	Bantawa	106.	mother	mother	ama, mama	ama	a m a	142
1584	Timma, Rimchim	Bantawa	106.	mother	mother	ama, mama	mama	m a m a	142
1585	Okhre, Khena	Bantawa	106.	mother	mother	mama	mama	m a m a	142
2530	Belhara	Belhare	106.	mother	mother	ama	ama	a m a	90
2531	Piple	Belhare	106.	mother	mother	ama	ama	a m a	90
2532	Guthitar	Belhare	106.	mother	mother	ama	ama	a m a	90
2533	Rudra bari	Belhare	106.	mother	mother	ama	ama	a m a	90
3472	Hadunge	Chamling	106.	mother	mother	mama	mama	m a m a	96
3473	Halesi	Chamling	106.	mother	mother	mama	mama	m a m a	96
3474	Ratanchha	Chamling	106.	mother	mother	mama	mama	m a m a	96
3475	Balamta	Chamling	106.	mother	mother	mama	mama	m a m a	96
3476	Aaptar	Chamling	106.	mother	mother	mama	mama	m a m a	96
4527	Chaudhari Tole	Chintang	106.	mother	mother	ama	ama	a m a	130
4528	Mulgaun	Chintang	106.	mother	mother	ama	ama	a m a	130
4529	Nangchhuwa	Chintang	106.	mother	mother	ama	ama	a m a	130
4530	Mangthana	Chintang	106.	mother	mother	ama	ama	a m a	130
4531	Chambak	Chintang	106.	mother	mother	ama	ama	a m a	130
5519	Barbhanjyang	Chulung	106.	mother	mother	ama	ama	a m a	119
5520	Gairi	Chulung	106.	mother	mother	ama	ama	a m a	119
5521	Pakha	Chulung	106.	mother	mother	ama	ama	a m a	119
5522	Pokla	Chulung	106.	mother	mother	ama	ama	a m a	119
5523	Suke-ahal	Chulung	106.	mother	mother	ama	ama	a m a	119
6234	Dhimal West	Dhimal	106.	mother	mother	amai	amai	a m ai	95
6235	Dhimal East	Dhimal	106.	mother	mother	ama	ama	a m a	95
6974	Bartole	Dulung	106.	mother	mother	ama	ama	a m a	91
6975	Dandatole	Dulung	106.	mother	mother	ma	ma	m a	91
6976	Tharpu	Dulung	106.	mother	mother	ama	ama	a m a	91
6977	Chaukibari	Dulung	106.	mother	mother	abu	abu	a b u	91
6978	Bastim	Dulung	106.	mother	mother	mama	mama	m a m a	91
8089	Mandre	Ghale-Gurung	106.	mother	mother	mʌ	mʌ	m ʌ	65
8090	Barpak1	Ghale-Gurung	106.	mother	mother	mai/mʌ	mai	m ai	65
8091	Barpak1	Ghale-Gurung	106.	mother	mother	mai/mʌ	mʌ	m ʌ	65
8092	Brpak2 (Ghale)	Ghale-Gurung	106.	mother	mother	mai	mai	m ai	65
8093	Laprak	Ghale-Gurung	106.	mother	mother	ma	ma	m a	65
8094	Gumda	Ghale-Gurung	106.	mother	mother	ma	ma	m a	65
9197	Sirubari	Gurung	106.	mother	mother	ama	ama	a m a	76
9198	Pokhara	Gurung	106.	mother	mother	ama	ama	a m a	76
9199	Sikles	Gurung	106.	mother	mother	ma	ma	m a	76
9200	Khasur	Gurung	106.	mother	mother	ama	ama	a m a	76
9201	Bhujung	Gurung	106.	mother	mother	ma	ma	m a	76
10220	Sikri	Jirel	106.	mother	mother	ama	ama	a m a	84
10221	Kharoban	Jirel	106.	mother	mother	ama	ama	a m a	84
10222	Chhetrapa	Jirel	106.	mother	mother	ama	ama	a m a	84
10223	Yarsa	Jirel	106.	mother	mother	ama	ama	a m a	84
532	Santang	Athpahariya	107.	older brother	older brother	ambu	ambu	a m b u	101
533	Tekunala	Athpahariya	107.	older brother	older brother	ambho	ambho	a m bh o	101
534	Guthitar	Athpahariya	107.	older brother	older brother	aphu	aphu	a ph u	101
535	Khalde	Athpahariya	107.	older brother	older brother	ambu	ambu	a m b u	101
536	Hatiya /Dhan kuta Bazaar	Athpahariya	107.	older brother	older brother	bhumbu	bhumbu	bh u m b u	101
1586	Khoku, Dhankuta	Bantawa	107.	older brother	older brother	abu	abu	a b u	142
1587	Lungin (Hatuwa)	Bantawa	107.	older brother	older brother	bɨwa	bɨwa	b ɨ w a	142
1588	Thidingkha, (Amchok)	Bantawa	107.	older brother	older brother	bɨwa	bɨwa	b ɨ w a	142
1589	Timma, Rimchim	Bantawa	107.	older brother	older brother	buwa	buwa	b u w a	142
1590	Okhre, Khena	Bantawa	107.	older brother	older brother	bɨwa	bɨwa	b ɨ w a	142
2534	Belhara	Belhare	107.	older brother	older brother	aphu	aphu	a ph u	90
2535	Piple	Belhare	107.	older brother	older brother	aphu	aphu	a ph u	90
2536	Guthitar	Belhare	107.	older brother	older brother	aphu	aphu	a ph u	90
2537	Rudra bari	Belhare	107.	older brother	older brother	aphu	aphu	a ph u	90
3477	Hadunge	Chamling	107.	older brother	older brother	buwa	buwa	b u w a	96
3478	Halesi	Chamling	107.	older brother	older brother	buwa	buwa	b u w a	96
3479	Ratanchha	Chamling	107.	older brother	older brother	buwa	buwa	b u w a	96
3480	Balamta	Chamling	107.	older brother	older brother	buwa	buwa	b u w a	96
3481	Aaptar	Chamling	107.	older brother	older brother	buwa	buwa	b u w a	96
4532	Chaudhari Tole	Chintang	107.	older brother	older brother	aphe	aphe	a ph e	130
4533	Mulgaun	Chintang	107.	older brother	older brother	phe	phe	ph e	130
4534	Nangchhuwa	Chintang	107.	older brother	older brother	phe	phe	ph e	130
4535	Mangthana	Chintang	107.	older brother	older brother	phe	phe	ph e	130
4536	Chambak	Chintang	107.	older brother	older brother	aphe	aphe	a ph e	130
5589	Barbhanjyang	Chulung	107.	older brother	older brother	amphu	amphu	a m ph u	119
5590	Gairi	Chulung	107.	older brother	older brother	amphu	amphu	a m ph u	119
5591	Pakha	Chulung	107.	older brother	older brother	amphu	amphu	a m ph u	119
5592	Pokla	Chulung	107.	older brother	older brother	amphu	amphu	a m ph u	119
5593	Suke-ahal	Chulung	107.	older brother	older brother	amphu	amphu	a m ph u	119
6236	Dhimal West	Dhimal	107.	older brother	older brother	dada	dada	d a d a	95
6237	Dhimal East	Dhimal	107.	older brother	older brother	dada	dada	d a d a	95
6979	Bartole	Dulung	107.	older brother	older brother	abu	abu	a b u	91
6980	Dandatole	Dulung	107.	older brother	older brother	bu	bu	b u	91
6981	Tharpu	Dulung	107.	older brother	older brother	abu	abu	a b u	91
6982	Chaukibari	Dulung	107.	older brother	older brother	nu	nu	n u	91
6983	Bastim	Dulung	107.	older brother	older brother	baba	baba	b a b a	91
8095	Mandre	Ghale-Gurung	107.	older brother	older brother	ʌdʌ	ʌdʌ	ʌ d ʌ	65
8096	Barpak1	Ghale-Gurung	107.	older brother	older brother	ʌdʌ/ʌthʌ	ʌdʌ	ʌ d ʌ	65
8097	Barpak1	Ghale-Gurung	107.	older brother	older brother	ʌdʌ/ʌthʌ	ʌthʌ	ʌ th ʌ	65
8098	Brpak2 (Ghale)	Ghale-Gurung	107.	older brother	older brother	ʌdʌ/dadᶻu	ʌdʌ	ʌ d ʌ	65
8099	Brpak2 (Ghale)	Ghale-Gurung	107.	older brother	older brother	ʌdʌ/dadᶻu	dadᶻu	d a dᶻ u	65
8100	Laprak	Ghale-Gurung	107.	older brother	older brother	ʌtʌ/dusu	ʌtʌ	ʌ t ʌ	65
8101	Laprak	Ghale-Gurung	107.	older brother	older brother	ʌtʌ/dusu	dusu	d u s u	65
8102	Gumda	Ghale-Gurung	107.	older brother	older brother	dusu	dusu	d u s u	65
9202	Sirubari	Gurung	107.	older brother	older brother	aghʌi	aghʌi	a gh ʌi	76
9203	Pokhara	Gurung	107.	older brother	older brother	aghe	aghe	a gh e	76
9204	Sikles	Gurung	107.	older brother	older brother	aghja	aghja	a gh j a	76
9205	Khasur	Gurung	107.	older brother	older brother	dai	dai	d ai	76
9206	Bhujung	Gurung	107.	older brother	older brother	agʌĩ	agʌĩ	a g ʌĩ	76
10224	Sikri	Jirel	107.	older brother	older brother	adzjo	adzjo	a dz j o	84
10225	Kharoban	Jirel	107.	older brother	older brother	adzjo	adzjo	a dz j o	84
10226	Chhetrapa	Jirel	107.	older brother	older brother	adzjo	adzjo	a dz j o	84
10227	Yarsa	Jirel	107.	older brother	older brother	adzo/adjo	adzo	a dz o	84
10228	Yarsa	Jirel	107.	older brother	older brother	adzo/adjo	adjo	a d j o	84
537	Santang	Athpahariya	108.	younger brother	younger brother	amdza	amdza	a m dz a	101
538	Tekunala	Athpahariya	108.	younger brother	younger brother	aŋgho	aŋgho	a ŋ gh o	101
539	Guthitar	Athpahariya	108.	younger brother	younger brother	nutsha	nutsha	n u tsh a	101
540	Khalde	Athpahariya	108.	younger brother	younger brother	andza	andza	a n dz a	101
541	Hatiya /Dhan kuta Bazaar	Athpahariya	108.	younger brother	younger brother	dzhaŋdza	dzhaŋdza	dzh a ŋ dz a	101
1591	Khoku, Dhankuta	Bantawa	108.	younger brother	younger brother	nicha	nicha	n i ch a	142
1592	Lungin (Hatuwa)	Bantawa	108.	younger brother	younger brother	nicha	nicha	n i ch a	142
1593	Thidingkha, (Amchok)	Bantawa	108.	younger brother	younger brother	nicha	nicha	n i ch a	142
1594	Timma, Rimchim	Bantawa	108.	younger brother	younger brother	nicʰak	nicʰak	n i cʰ a k	142
1595	Okhre, Khena	Bantawa	108.	younger brother	younger brother	nichak	nichak	n i ch a k	142
2538	Belhara	Belhare	108.	younger brother	younger brother	anucha	anucha	a n u ch a	90
2539	Piple	Belhare	108.	younger brother	younger brother	nucha	nucha	n u ch a	90
2540	Guthitar	Belhare	108.	younger brother	younger brother	nucha	nucha	n u ch a	90
2541	Rudra bari	Belhare	108.	younger brother	younger brother	anucha	anucha	a n u ch a	90
3482	Hadunge	Chamling	108.	younger brother	younger brother	nitsho	nitsho	n i tsh o	96
3483	Halesi	Chamling	108.	younger brother	younger brother	nitsho	nitsho	n i tsh o	96
3484	Ratanchha	Chamling	108.	younger brother	younger brother	nitsho	nitsho	n i tsh o	96
3485	Balamta	Chamling	108.	younger brother	younger brother	nitsho	nitsho	n i tsh o	96
3486	Aaptar	Chamling	108.	younger brother	younger brother	nitsho	nitsho	n i tsh o	96
4537	Chaudhari Tole	Chintang	108.	younger brother	younger brother	nicha	nicha	n i ch a	130
4538	Mulgaun	Chintang	108.	younger brother	younger brother	nisa	nisa	n i s a	130
4539	Nangchhuwa	Chintang	108.	younger brother	younger brother	nicha	nicha	n i ch a	130
4540	Mangthana	Chintang	108.	younger brother	younger brother	anisa	anisa	a n i s a	130
4541	Chambak	Chintang	108.	younger brother	younger brother	nicha	nicha	n i ch a	130
6014	Barbhanjyang	Chulung	108.	younger brother	younger brother	nicha	nicha	n i ch a	122
6015	Gairi	Chulung	108.	younger brother	younger brother	nicha	nicha	n i ch a	122
6016	Pakha	Chulung	108.	younger brother	younger brother	nicha	nicha	n i ch a	122
6017	Pokla	Chulung	108.	younger brother	younger brother	nicha	nicha	n i ch a	122
6018	Suke-ahal	Chulung	108.	younger brother	younger brother	nicha	nicha	n i ch a	122
6238	Dhimal West	Dhimal	108.	younger brother	younger brother	one	one	o n e	95
6239	Dhimal East	Dhimal	108.	younger brother	younger brother	jola	jola	j o l a	95
6984	Bartole	Dulung	108.	younger brother	younger brother	nu	nu	n u	91
6985	Dandatole	Dulung	108.	younger brother	younger brother	nũ	nũ	n ũ	91
6986	Tharpu	Dulung	108.	younger brother	younger brother	nu	nu	n u	91
6987	Chaukibari	Dulung	108.	younger brother	younger brother	hu	hu	h u	91
6988	Bastim	Dulung	108.	younger brother	younger brother	nunu	nunu	n u n u	91
8103	Mandre	Ghale-Gurung	108.	younger brother	younger brother	tˢon	tˢon	tˢ o n	65
8104	Barpak1	Ghale-Gurung	108.	younger brother	younger brother	tjoŋ	tjoŋ	t j o ŋ	65
8105	Brpak2 (Ghale)	Ghale-Gurung	108.	younger brother	younger brother	tsjon/ale	tsjon	ts j o n	65
8106	Brpak2 (Ghale)	Ghale-Gurung	108.	younger brother	younger brother	tsjon/ale	ale	a l e	65
8107	Laprak	Ghale-Gurung	108.	younger brother	younger brother	ali	ali	a l i	65
8108	Gumda	Ghale-Gurung	108.	younger brother	younger brother	ali	ali	a l i	65
9207	Sirubari	Gurung	108.	younger brother	younger brother	bhai	bhai	bh ai	76
9208	Pokhara	Gurung	108.	younger brother	younger brother	bhai	bhai	bh ai	76
9209	Sikles	Gurung	108.	younger brother	younger brother	atsjʌ	atsjʌ	a ts j ʌ	76
9210	Khasur	Gurung	108.	younger brother	younger brother	bhai	bhai	bh ai	76
9211	Bhujung	Gurung	108.	younger brother	younger brother	ali	ali	a l i	76
10229	Sikri	Jirel	108.	younger brother	younger brother	noa	noa	n oa	84
10230	Kharoban	Jirel	108.	younger brother	younger brother	nwa	nwa	n w a	84
10231	Chhetrapa	Jirel	108.	younger brother	younger brother	bhai	bhai	bh ai	84
10232	Yarsa	Jirel	108.	younger brother	younger brother	bhai	bhai	bh ai	84
542	Santang	Athpahariya	109.	older sister	older sister	ana	ana	a n a	101
543	Tekunala	Athpahariya	109.	older sister	older sister	ana	ana	a n a	101
544	Guthitar	Athpahariya	109.	older sister	older sister	ana	ana	a n a	101
545	Khalde	Athpahariya	109.	older sister	older sister	ano	ano	a n o	101
546	Hatiya /Dhan kuta Bazaar	Athpahariya	109.	older sister	older sister	nana	nana	n a n a	101
1596	Khoku, Dhankuta	Bantawa	109.	older sister	older sister	ana	ana	a n a	142
1597	Lungin (Hatuwa)	Bantawa	109.	older sister	older sister	ana/nana	ana	a n a	142
1598	Lungin (Hatuwa)	Bantawa	109.	older sister	older sister	ana/nana	nana	n a n a	142
1599	Thidingkha, (Amchok)	Bantawa	109.	older sister	older sister	ana/nana	ana	a n a	142
1600	Thidingkha, (Amchok)	Bantawa	109.	older sister	older sister	ana/nana	nana	n a n a	142
1601	Timma, Rimchim	Bantawa	109.	older sister	older sister	nana	nana	n a n a	142
1602	Okhre, Khena	Bantawa	109.	older sister	older sister	nana	nana	n a n a	142
2542	Belhara	Belhare	109.	older sister	older sister	ana	ana	a n a	90
2543	Piple	Belhare	109.	older sister	older sister	ana	ana	a n a	90
2544	Guthitar	Belhare	109.	older sister	older sister	ana	ana	a n a	90
2545	Rudra bari	Belhare	109.	older sister	older sister	ana	ana	a n a	90
3487	Hadunge	Chamling	109.	older sister	older sister	nana	nana	n a n a	96
3488	Halesi	Chamling	109.	older sister	older sister	nana	nana	n a n a	96
3489	Ratanchha	Chamling	109.	older sister	older sister	nana	nana	n a n a	96
3490	Balamta	Chamling	109.	older sister	older sister	nana	nana	n a n a	96
3491	Aaptar	Chamling	109.	older sister	older sister	nana	nana	n a n a	96
4542	Chaudhari Tole	Chintang	109.	older sister	older sister	anne	anne	a nn e	130
4543	Mulgaun	Chintang	109.	older sister	older sister	anne	anne	a nn e	130
4544	Nangchhuwa	Chintang	109.	older sister	older sister	anne	anne	a nn e	130
4545	Mangthana	Chintang	109.	older sister	older sister	anne	anne	a nn e	130
4546	Chambak	Chintang	109.	older sister	older sister	anne	anne	a nn e	130
5594	Barbhanjyang	Chulung	109.	older sister	older sister	na	na	n a	119
5595	Gairi	Chulung	109.	older sister	older sister	ana	ana	a n a	119
5596	Pakha	Chulung	109.	older sister	older sister	na	na	n a	119
5597	Pokla	Chulung	109.	older sister	older sister	ana	ana	a n a	119
5598	Suke-ahal	Chulung	109.	older sister	older sister	ana	ana	a n a	119
6240	Dhimal West	Dhimal	109.	older sister	older sister	bai	bai	b ai	95
6241	Dhimal East	Dhimal	109.	older sister	older sister	bai	bai	b ai	95
6989	Bartole	Dulung	109.	older sister	older sister	ana	ana	a n a	91
6990	Dandatole	Dulung	109.	older sister	older sister	na	na	n a	91
6991	Tharpu	Dulung	109.	older sister	older sister	ana	ana	a n a	91
6992	Chaukibari	Dulung	109.	older sister	older sister	mertsha	mertsha	m e r tsh a	91
6993	Bastim	Dulung	109.	older sister	older sister	nana	nana	n a n a	91
8109	Mandre	Ghale-Gurung	109.	older sister	older sister	tse	tse	ts e	65
8110	Barpak1	Ghale-Gurung	109.	older sister	older sister	ʌdzi	ʌdzi	ʌ dz i	65
8111	Brpak2 (Ghale)	Ghale-Gurung	109.	older sister	older sister	nu/ʌdzi	nu	n u	65
8112	Brpak2 (Ghale)	Ghale-Gurung	109.	older sister	older sister	nu/ʌdzi	ʌdzi	ʌ dz i	65
8113	Laprak	Ghale-Gurung	109.	older sister	older sister	tse	tse	ts e	65
8114	Gumda	Ghale-Gurung	109.	older sister	older sister	tse	tse	ts e	65
9212	Sirubari	Gurung	109.	older sister	older sister	aghai	aghai	a gh ai	76
9213	Pokhara	Gurung	109.	older sister	older sister	didzjo	didzjo	d i dz j o	76
9214	Sikles	Gurung	109.	older sister	older sister	ana	ana	a n a	76
9215	Khasur	Gurung	109.	older sister	older sister	nani	nani	n a n i	76
9216	Bhujung	Gurung	109.	older sister	older sister	nani	nani	n a n i	76
10233	Sikri	Jirel	109.	older sister	older sister	adzi	adzi	a dz i	85
10234	Kharoban	Jirel	109.	older sister	older sister	adzi	adzi	a dz i	85
10235	Chhetrapa	Jirel	109.	older sister	older sister	adzi	adzi	a dz i	85
10236	Yarsa	Jirel	109.	older sister	older sister	adzi	adzi	a dz i	85
51	Santang	Athpahariya	11.	breast	breast	dudh	dudh	d u dh	101
52	Tekunala	Athpahariya	11.	breast	breast	marma	marma	m a r m a	101
53	Guthitar	Athpahariya	11.	breast	breast	dudh	dudh	d u dh	101
54	Khalde	Athpahariya	11.	breast	breast	dut	dut	d u t	101
55	Hatiya /Dhan kuta Bazaar	Athpahariya	11.	breast	breast	tuŋmai	tuŋmai	t u ŋ m ai	101
1104	Khoku, Dhankuta	Bantawa	11.	breast	breast	chaṭṭi	chaṭṭi	ch a ṭṭ i	138
1105	Lungin (Hatuwa)	Bantawa	11.	breast	breast	chaṭṭi	chaṭṭi	ch a ṭṭ i	138
1106	Thidingkha, (Amchok)	Bantawa	11.	breast	breast	chatti	chatti	ch a tt i	138
1107	Timma, Rimchim	Bantawa	11.	breast	breast	chaṭṭi	chaṭṭi	ch a ṭṭ i	138
1108	Okhre, Khena	Bantawa	11.	breast	breast	chatti	chatti	ch a tt i	138
2150	Belhara	Belhare	11.	breast	breast	dudh	dudh	d u dh	87
2151	Piple	Belhare	11.	breast	breast	dudh	dudh	d u dh	87
2152	Guthitar	Belhare	11.	breast	breast	dudh	dudh	d u dh	87
2153	Rudra bari	Belhare	11.	breast	breast	dudh	dudh	d u dh	87
3000	Hadunge	Chamling	11.	breast	breast	sembu	sembu	s e m b u	94
3001	Halesi	Chamling	11.	breast	breast	sembu	sembu	s e m b u	94
3002	Ratanchha	Chamling	11.	breast	breast	pʌmtsuŋ	pʌmtsuŋ	p ʌ m ts u ŋ	94
3003	Balamta	Chamling	11.	breast	breast	sembu	sembu	s e m b u	94
3004	Aaptar	Chamling	11.	breast	breast	sembu	sembu	s e m b u	94
4047	Chaudhari Tole	Chintang	11.	breast	breast	chati	chati	ch a t i	127
4048	Mulgaun	Chintang	11.	breast	breast	chati	chati	ch a t i	127
4049	Nangchhuwa	Chintang	11.	breast	breast	chati	chati	ch a t i	127
4050	Mangthana	Chintang	11.	breast	breast	chati	chati	ch a t i	127
4051	Chambak	Chintang	11.	breast	breast	chati	chati	ch a t i	127
6044	Dhimal West	Dhimal	11.	breast	breast	dudu	dudu	d u d u	92
6045	Dhimal East	Dhimal	11.	breast	breast	dudu	dudu	d u d u	92
6496	Bartole	Dulung	11.	breast	breast	dudh	dudh	d u dh	89
6497	Dandatole	Dulung	11.	breast	breast	dudh	dudh	d u dh	89
6498	Tharpu	Dulung	11.	breast	breast	dudh	dudh	d u dh	89
6499	Chaukibari	Dulung	11.	breast	breast	dudh	dudh	d u dh	89
6500	Bastim	Dulung	11.	breast	breast	dudh	dudh	d u dh	89
7555	Mandre	Ghale-Gurung	11.	breast	breast	tsju	tsju	ts j u	61
7556	Barpak1	Ghale-Gurung	11.	breast	breast	tsju	tsju	ts j u	61
7557	Brpak2 (Ghale)	Ghale-Gurung	11.	breast	breast	dzju	dzju	dz j u	61
7558	Laprak	Ghale-Gurung	11.	breast	breast	tsu–	tsu–	ts u –	61
7559	Gumda	Ghale-Gurung	11.	breast	breast	tsju	tsju	ts j u	61
8729	Pokhara	Gurung	11.	breast	breast	ŋẽ̤	ŋẽ̤	ŋ ẽ̤	73
8730	Sikles	Gurung	11.	breast	breast	ge	ge	g e	73
8731	Khasur	Gurung	11.	breast	breast	ŋẽ̤	ŋẽ̤	ŋ ẽ̤	73
